userid,twitterid
1359652640016060416,doystan
1363181653628121088,xxblackxrosexx_
1349331639151652864,jaehyuncce
1281761733418209280,tkjluuvx
1235088998822891522,Deranaaa_
1326630464791089152,nIeejeno
1323906682582228993,dearjiminiie
1340132549993975808,AlyaDivandra
1116959009724964864,apriliaxc__
1265159784568729600,jjaehhyyunn
1064794779664273409,vantaesmilk
1400094670256889857,seofjun
1326767929527070721,ElmariaYoongi
1452658809843814405,nan_damai
1355337043593756672,rylsjenjen
1363709933519138816,ppucing
1427828323321716738,taehyungismin3
1338680409882644480,rachelvennya23
1447443475293605888,urbbbygurl
3253266487,Elina_Vay
213701933,rita_tj
1410470616340123648,bookiefelix
1393573697764605954,MUTUALLANDFES
1402614720616484865,uyullsaja
1174167846,BASEASKRL
1364473908179599362,emawyanyani
1371801796281208832,yologurlxyyy_
1315872635570458624,thjeonkukii_
1428617732879118336,triggerkims
1390690954185625600,rohmaaaaa_st
1392273000808869890,rocksgguk
1404043614213206026,bianuniversity
1433758917171896325,faaeraha
1377275784352604167,neptyys
1330877726547353600,_jjnlee
1363162953940279298,lilkinci
1313471976363692033,galaxxymilkie
1414237542136774668,ayystdy
1327288098535837698,Rikyuties
1405484768859344896,gzeeglow
1433405766489178119,hoonpedia
1407199389144162314,Kookoopics
1313525523704737792,XiouSung
1426106693994250240,lodehsemangka
1444585248432422917,ayyaczshe
1436527933942759427,mistyshells
1357207132660137985,joypilaa
1245734234989318147,taexbear_95
1447236329222246412,valsnoota
1446946573414375425,GracianyaJ
1266558513012109312,vampireloc
1349115325829169152,hapiiippp_
1499973049495343104,lixeugf
1285881991674519552,knovk_
1306267453148639234,lilkookiest
1064109941588295682,nggapapa__
1370911920702640130,jaewithel
1333024827922214917,whozjaemi4n
1344189512000278528,qraphhine
1355479507692474382,luphiidoys
1298603677310021633,jellyfancys_
1276414125405429760,chaoticeviil
81798113,BoBoiBoy
2955598356,prynt___
1326148536,markyourlee
1335439632696143874,flauscme
1209393966631645184,lithealaa
128175561,JogjaUpdate
170806464,deemassc
623534872,remarsyu
2652154452,xroyalnh
788960978339639300,Boedakangoen
3142966770,cetaims
174225922,mmaIibu
1091834001843576832,jhpeachess
994845320524771329,llbeszbae_
1388726958310055936,cghaery
1263576044663009281,irhmaMin
1345626232507887616,winwinthingss
1298638067943616513,abukyungsoo
249743504,KEMENKOMINFO
1332517658583941121,gisslgrzella
1366549784723529738,lovenhyfun
1343508981508055040,phlanetsg
1275435962647015426,jsngxlly14
1322736869805707265,gug_euphoria
1360131614353756163,spydijie
921691046571999232,boredddayyy
1360594845568405504,92DAPARADISE
1220782967858925568,chngbnjsng_
1473304754604449794,LeexKoo
896322446285979649,pevtrpn
1296040370128617473,kangtawa420
1444709513387409412,InfoDiskonan_
1065811345193332736,anjanialam
1064751030791921664,yaelahcan
1450248839621795840,salsaaabl_
1348523909918851072,CR4V1ZU
1343122648453193728,erikasyaura
1346582527541207040,OPENFOLLBACK1
1344536598910623744,pmftbangtan
1262982872207470593,Geboyy__
1186497074105221121,ponxx2020papua
2365596800,Harian_Papua
515203442,LazadaID
1304422101970038785,aaliyah_dq
151356074,Bunzillee
928308639315648512,AREAJULID
467434927,rizkypra21
1013115095046451207,mastourbabe
68714545,jiemiardian
1243051382879461377,RumahSufi
1210066855932465152,Yogaptra_
1176649481292369920,anifanr_
4102335919,mutsbase
1013988200774111232,tiktokIDN
1224243151,ambisfs
1252826319492050944,rlfess_
1214899922148806657,gizenshard
1293002268619358221,desukce
1293364558300495872,aejikoov
1017414875482546177,INIBASERPW
1398834378436800513,KTHC0V_
1364126894518538243,lkkxjnmr
1266991172167163904,mndxsg
1132905319430905857,sukabgtsusu
1176370364898611205,lvespreader
1263080578577862658,kyalkaff
1264181237226156032,vlackzo
1356109386561675265,DoiUwoo
1307891369185218560,marlflow
983139712989712384,000deng89
1406856472965705729,milkyymork
1423513160611373060,iam_fachrid
1449569716469526529,froxrid
1250779741931532288,vkokstar
1218159712140587009,pevchessweet_
1458075132698640384,Mnynk6
1427867551040630786,JungJaellhyun
1388025469073723392,jwooadore
1475636471201624067,mogkwuniee
1457930221668028425,vkhsienss11
1133856372259319808,Honeyyissweet
1276463774602391554,Elsa_shtgg
1364342708374884356,vyrcca
1255002025030381569,hywunjiin
1363782351369560066,mhsaxjjh
1375071627902246914,801reve
1149273736618450944,rohadimraja
1429237147,ib_ost
1441730011803779073,Amegborjnr14
1324614530622611456,_kentangcrispy
364260848,rijaljatnika
1306439356849233921,RisnaZelly
1314100576360312834,AKrusnia
1306473184955371522,NengNia54236919
1369197055504117763,DindaAmliaaayy
1364468695913828354,ZPemana
1358700499772473344,RizkiKharisma15
1357583536564305921,AlishaZenita
1347042187045859332,EdwardKurniaw13
1367366988901744640,ShevaTriana
1146004828906119170,EnakNastar
1601089260,subtanyarl
1397271280462618626,tiarahazle
1356473162670592000,haechanniest
1376403916875649024,2agradava
4021065680,skfess
859297966581891072,Stray_Kids
1140963395161620480,chqniecqke
1268154590316294144,hxyunjinco
1277432702128361473,zarendd
1353983926105034753,L0V3HANNIE
1370653366859096067,cuteeaa
1087235737517346817,jaeminnoona_
1361192789761949696,chovoogyu
1449071438162448390,kkiirbbyy
1288826011832823808,jhsxxope
906506268759670784,hydrognosis
1378937018164469762,fitri_dinka
1297118983871553538,xxobov
1207189575459733504,yanmas_reskrim
1367397320522833922,loffleemark
1382275807112949761,micbril
1448899183801364480,jenoleepacarku
1320912657432498178,XDJO8
1198135986917560320,bunnyJJH_TY
1337627530929442816,pooscthetic
1243289323530629121,xthecha_
1370306162957062150,GERALDXAR
1187998967902007297,02H77SHN
1474617551539752960,bunniepiee
4811011050,NCTsmtown
1369927853886689281,jngsungchanie
1381954238427791363,ncngyi
1344481241316265985,vk_nnn
1343075310443499523,callmeiboy
1291639678647455746,rrnntaev
1306872639223459840,DuhpusingPalagw
1367773670274310144,DindaAlia10
161236190,KemenkesRI
80323736,ridwankamil
110312278,aniesbaswedan
109762193,ganjarpranowo
1349271628295753728,YusufHerherman
1358630658281734145,DewaAgungPerma1
1351791643742019584,RezkyDwiki
1358623658336468993,ElvinaAzzahra5
4914855380,Hilmanmaarif
1316583604277764096,MeysMelisa
155659213,Cristiano
1347078597551394816,saptono_iwan
1352117309406527490,AlikaMutiara7
1352107921010638848,AnisaAudy1
179835283,KemenPU
1307120064,SBYudhoyono
842986784,AgusYudhoyono
248199104,PDemokrat
2734971967,airlangga_hrt
452992293,RamliRizal
40580714,prabowo
903172238,Pak_JK
2606229566,susipudjiastuti
132041617,sandiuno
1342142510156550146,idnbaby
1453039720494080008,sukunaf
1213002781499346944,jeonbeanes
1350742861105414146,peeachyluv_
1171019118650122243,doyouknxwme
1354069685315092481,kookiesthy
1267663096832618496,hakpatenjunkyu
1339221398619713537,royalscorn
1345652102639484929,Friedricebee
1293386053949169666,winterbearkthpx
1340589730535096322,jekiketceh
1268493708187451392,ursugarbaby04
1270321525183246338,erskaanggrynii_
1074959885656182785,siomdojun
1172012865961611269,dudinq__
1153638045440020480,brownsgrboba
1358649644364951552,Skyprkjisung
884367116,sayurpakcoyy
1365992044330512384,laaout
1350766852905947139,byvailxx
1353886824138211329,jayparkseong
1472606277834403840,rhzeaxy
1418213406402777089,bebsyazha34
1467481780701724675,jevhrn
1154814075718651904,JungaJeahyun
1366259166860353539,sadrxxy
1274170651633311746,FrHna0813
1337749188575051789,xxiaojunwife
1366250317810081801,_jungjjhn
1461286003159695361,muffinwarm_
1365902022872948738,piwnku
1360871963250417667,mrkklie
1261103988058943489,AdmirerFelicia
1299676647633772545,jenuget
1359321675863498753,Yoonkiminiee
1379981302330388480,seongchannie
1506708395243425794,cayangjeno
1226731272417890304,FullChanShine
1097068101990903808,daeyong__
1370429832555720705,themajesticzz
129421831,nadjanameera
1292105389056512000,jae2no
1225016681103151105,sajaksadgirl
994801274091687936,ohmybeautybank
1382360645803274242,wondergirlsGAW
1442611415391498253,woerix
1233769325422501888,14cityr
1464908342829142017,Lilino12
971584181149945858,hajekotwis
1370379006298578946,verhyck
1327323077366095873,bbyrenjunies
1338742641790337025,annisarnui
1434790227445370883,classymer
1441199543542943747,Nuyt_id
1415156253232295940,candyypriinkles
1307166425895768069,kthnads
1212332840186077184,flowergiie
1435827016184385538,ecaa71
1365137320991617029,morkleessi
1217951407443083265,ttaeniekoo
1250038748131102720,_renjunie20
1456301190023503872,icelookinnice
1474048433509974024,leehaeza
1260895725270908930,Recein_Aja
1142426049470296064,cursedkidd
1351555892395732992,syajaeaddictss
1292059680135507968,bunnymyeonnana
1062409156831793152,treasuremfess
1324530915448561664,HaechanSim
1202108780617428992,njchaxx
1354846163967512576,dearbubunim
1297006021177511937,ridintheway
1300423580434403328,tvhyungxxie__
1339599321176494080,susukntlmanisz
1349175766152482816,skyforsehunn
1313146358996500481,urpwettyfullsun
1351485921036701700,xxxj97
10228272,YouTube
2890981364,KEMENPORA_RI
1401189275178209283,zzzzzazaa
1490731999216029696,rujakserutenak
1300776936910725120,Hwru__
1369845599521042435,AmaliaNurullii
1353959959621378048,WahyuTeguhPras1
1386534469826273280,SabilaSonya
1386501314775982082,KhalisaZahra10
1391394911455354883,primalisanti
1154721355041918976,Ayyycaaaa
68030041,massaayu
1324536874929594368,vikynrj
1348847931504226305,SalsabiaAurelia
1354661150617526273,AzaqiFachri
1349193449707196417,DesyWul4ns
1353947280282271746,RiniListiawati3
1346012538865995776,SamsulHardians1
1346730102021791745,WisnuHidayat77
1311499629406507010,AhhNovi
1314047264810307584,PutriAcilla
1352454913180135425,SeleniaDian
1364859761246703618,givan_arthur
1365147588605874176,MuthiaHartina
1358975810787368960,ChristineJihaan
1352463144203915265,septania_asti
1348869927877316608,AyuSaras5s
1347386522983571457,UsyiNurdiyanti
1364788715042734084,karima_khansa
1363206084471648259,baerk
1326059920890896384,jeki4su
1274561054526148609,llisnamm
1353038222591483904,zhchxnle
1314104809822191618,Hiwwlchc
1364740853349027842,ccanyonm0on
1364795674831638528,kehaechan
1148463361656442880,ceyntan
1364760281734291456,__kg____
1311508192229163008,AmaliinaNursafa
1314063137361014784,antika_cinta
592070718,AustinMcCoy3
815964647950077953,BlkPerspectives
1346731535047643136,endra_pangestu
1346301064908218368,TristanLutfi
1314479451925667840,DindaShintiya
1359367965901090820,YantiChairunni2
1359052109216247815,RifqiIlyas1
1367436129008381954,JeihanyS
1358701435941048321,fajri_pra
1225724689206534144,bayigembul
1045513012151345152,nayonayooooo
1135169493796175872,maujadicrushmu
1289773114625155072,txtdaritekno
1226493650625916930,lubnanz_
483727793,CrocoDerr_9
2668246793,rjcmxrell
80507350,zaralizara
1208071389732716544,Paporitt
1044527858503245825,stobeyiciskek
1369588460172894212,LailaAzizzahhh
1362648822162153473,MutiaraAsih8
1348557728008916996,SarahAmliaa01
1347056549588389888,DRahdiani
1348576519505936386,PutriSalsblaa
1346718168438382592,YuliPutriiy
1347419699382915074,ZahraAyay
1341272945281257473,aliftha_putri
1369217039185813504,HilmaPutrry
1361180438086119424,ackermeong
1367507816622157824,alea_keila
1351738746308157442,EllizaZahra
1259042035861880832,gillgamesh_
1284377016687460354,arahbatin
903550391865839616,berberpodol
1369214004124471298,LianaAurelia3
1364449936138334209,KhairaniAnggita
1367030071186182146,Ayunitaaaay
1356803128239218691,aiman_niko
1351801677272104962,YudhaFadhillah2
1367037380222349314,SalamahPutri4
1366980604764430343,Mirandaayyya
1367360801753866245,aneta_fitria
1266627708953350144,thanksunflower
1284868801125691393,andpurwa
1284173004981678081,pougyi
1500293438037987343,jeeskyy
1143525083199053824,yanaamnh
2392460208,jawapos
1255737085459181568,pakjeprii
1151168910676258816,heeeerrnnn
1143200316139040768,varelridhoo
1136832740731396096,Bimaadii_
248122315,markahdaftar
3267533214,dinulfadli_
1193079394203402240,muhfaay
1378409426957213697,Chikakiku__
1278678686699368449,israjaemin
1206017546261950464,dabaesoo
415324982,DoaIndah
1329642511254491137,hiiksoona
1226708150801190912,TREASUREunionID
1301326600915415041,ayuumm05
1004713276695932928,gowjek
1215586298825605120,LaksanaUdin
1229059652651905024,giniamatsii
1135726502438268928,iqwhyuni
1200261986174455808,indah_nav
1241422271983407104,kkaibears
1142767736428253184,Iniadaaa
1076436412671512577,luvinfaisy
1227579358161915904,AnakMamaaPapaa
1587119280,atikamldd
2549168480,aingprincess
1239233703127080960,Ncimollz
1202847128294346752,fikrifatthur
1159965390,sawangkamar
1738538005,fazri3na
1295984050461528065,curhatantembok
51937357,irasjafii
1245629897143242753,yaluncg
72274016,MataNajwa
1251984867048304640,dirutmrjprtma
1217454582155997184,dimaszaa_
1405510537283178496,yaelahiky
1247914142922452992,irmayuniiita
1178681567478026242,tetehslalusalah
1282638993654296577,masjancokkk
1350476762203897858,sweetlittle___
907007454,coltondoe
2954536411,ridikaa_
1187291043328249856,hhilaryours
1298587583182602242,sttephaechan
1356550948319989762,jmericaano
1380171463941005317,onyrmarklee
1269944815208116225,brownyxxa
1210419067053428737,dlwlremaa
1302559867790479360,KucengTerbanggg
366538384,KopsusBunnys
1343904342009495552,myidoy
1177034719554203648,Taktuntuangduar
1236046502591492096,swcctyboo
1344236552193409024,lovespy_
1020865759205969921,luruslzen
1132884594456272896,Julianmj_
1426436089942708226,EkselGerald
1168065805180760064,renitaaa__
1376481599865319424,RahadianDaus
859377374,iihyeu
100686498,windaul
1277646081141035008,atha_elf
1435136956745322497,haslefthechat
1189828060779991041,mhmmdkholdi
1376354654838091776,henzvk
1205708676121542657,ffjhns
1318066969476648960,Ajibbngt
1134204789418414081,rasasuaa
1436642646663913472,dwrmlattier
1111216858793799680,mieayamhybe
1331396752876867584,Butterrrrrr7
1327107491889442816,nsarynti
2922194491,Nnnaanaaaa
1340877828917665792,sunflower9197
4021349477,hincapandjaitan
14305560,pandji
1245595975474794503,skzfez
1084464347336736768,AB6IXTORY
1023871384261283841,thaiifess
1491785692091129857,aerimenfess
1277816747786039297,samwvy_
1111477704,intanorii
1341236109636845569,JeihanaP
1369156643313704981,RenitaFebr5
1376546359742853123,PutrianiUssy
939145653250277377,engkuzzwan
1243140262110449665,areabelajarr
1477675427766276098,penawarmood
1260111949716578304,winterandcat
1298097126237339649,imchubakka
1282554602873733120,piakedua
1353615985199071232,TamaraPutts
1153818845750030339,pizskuy
1310427146423160833,ThousandTrauma
949103322,sekarwln
1106480991223205889,memellcans
1271824052412268545,FikriAmarullah1
1181572945682010120,afilliee
548163330,2ndleadd
1176172363840278529,soniarlvbis
1475285292,RFZD_
985489322492088321,hwangwolfiejun_
1367296840052350976,Nakarinjm
189368093,txtdaripelajar
1355835512985055234,magicshopnana
1052155937409007616,aldysuhanda_
1307838386137305088,maeeemunah
1362919564858695680,97LYOUTH
1348452452123635713,fairyoale
1270667531859132417,beompiyaa
1308762373105221638,vachirawon
1302061126163730434,mejungone
1327456013444808704,clanadz
1360577245648015369,hanbforhandsome
1344993999342342146,enoxct
1353745672101478405,elcithekid
1266228762309308421,bbycheetaah
1362927301306978307,ahwakatta
1504843947914702849,whosio
1281556987717672961,exryaa
1359189796774584320,aprilisaly
811839292242694144,hypeenshi
1257239147661557762,huangjxlee
1288701192109867009,hhisunflower
1327445330133016576,momchuloo
1310494122508050433,marknibos
1256635678567231490,hahcueh
1331540935298019328,REJ4SU
1358640790076014594,ErdaAmanda2
1356798394107363328,alfian_andrea
1293151743090364416,lilmiaw0
1356810747343491073,AIndadari
1264949757362884609,buttercalm
1409798257,bts_bighit
1207908245118963712,SpotifyKR
1322386296682110976,txtsrandom
1116724537414938624,sipengg_
909963365979754496,Slim_jayray
333122497,shekdash
1250674965331890176,rhmatttttt
868274773545041920,dhilacuu
21366823,allkpop
1167190884284129280,yaudahwann
870844639204458496,nuggetenak
1196321970175893504,initiaraandini
1216655201764958209,kepoajaluuuuu
1246001499030913025,Its_Hamadi
114394072,jangansokkerass
1451581017433640960,Adipati_doolken
1325741016956211200,udeserveworId
1951685486,KHMLuqman
801617328098058240,thoriqatuna
1322561389890740226,akuzzzku
1392807953976025094,yaelahBy_
710270664,whririn
1326294863944495109,urshahzadi
1150761669196300289,dunkindonutzzs
1206399751266025472,callmeoty
1394633099346997250,aznajeng10
1394658379239329792,firmansyahdk1
1126864280685432832,EdukaSystem
1343481810773131264,LTYXXRA
1332740976134156288,flouwint
1379285283716222980,Doyoungensitii
1308691432220192768,sbxmachiato
1308630818986680321,sunflowsfs
1364927191977390084,Rutotravisna
1314928170101923841,BetterparkJi
1234403463154388995,Kinto_Indonesia
217759461,lachrymosefate
1225425354459713536,planettrigono
598073319,dayatpiliang
1112869913230622720,Arajly
860346611007762432,kristiono73
1298196762822205440,ddiiinnct
1313349349493989377,sylrhmdn
1358613692170993665,kiaxuwoos
1358471392337879041,Jemarklee
1390304651732426763,R4won
1358655658275426305,dvinnda
1358612074151071744,jvunkyux
1454324836222713858,jungsungchhan
1375390467559280644,renxyna
